"No.","Time","Source","Destination","Protocol","Length","Info","RTT","ACK","Retransmisiones","Analisis RTO"
"581","2021-11-28 17:01:27,009431","10.0.0.2","224.0.0.251","MDNS","183","Standard query 0x0000 PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question","","","",""
"582","2021-11-28 17:01:27,021087","::","ff02::16","ICMPv6","110","Multicast Listener Report Message v2","","","",""
"583","2021-11-28 17:01:27,057377","10.0.0.2","224.0.0.251","MDNS","258","Standard query 0x0000 ANY 9.8.8.1.7.a.5.8.5.7.7.4.a.0.9.a.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY luisalba-VirtualBox.local, ""QM"" question ANY 2.0.0.10.in-addr.arpa, ""QM"" question A 10.0.0.2 PTR luisalba-VirtualBox.local AAAA fe80::a90a:4775:85a7:1889 PTR luisalba-VirtualBox.local","","","",""
"584","2021-11-28 17:01:27,137729","10.0.0.2","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.251 for any sources","","","",""
"585","2021-11-28 17:01:27,309518","10.0.0.2","224.0.0.251","MDNS","258","Standard query 0x0000 ANY 9.8.8.1.7.a.5.8.5.7.7.4.a.0.9.a.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY luisalba-VirtualBox.local, ""QM"" question ANY 2.0.0.10.in-addr.arpa, ""QM"" question A 10.0.0.2 PTR luisalba-VirtualBox.local AAAA fe80::a90a:4775:85a7:1889 PTR luisalba-VirtualBox.local","","","",""
"586","2021-11-28 17:01:27,560453","10.0.0.2","224.0.0.251","MDNS","258","Standard query 0x0000 ANY 9.8.8.1.7.a.5.8.5.7.7.4.a.0.9.a.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY luisalba-VirtualBox.local, ""QM"" question ANY 2.0.0.10.in-addr.arpa, ""QM"" question A 10.0.0.2 PTR luisalba-VirtualBox.local AAAA fe80::a90a:4775:85a7:1889 PTR luisalba-VirtualBox.local","","","",""
"587","2021-11-28 17:01:27,710570","::","ff02::1:ffa7:1889","ICMPv6","86","Neighbor Solicitation for fe80::a90a:4775:85a7:1889","","","",""
"588","2021-11-28 17:01:27,760431","10.0.0.2","224.0.0.251","MDNS","240","Standard query response 0x0000 PTR, cache flush luisalba-VirtualBox.local A, cache flush 10.0.0.2 PTR, cache flush luisalba-VirtualBox.local AAAA, cache flush fe80::a90a:4775:85a7:1889","","","",""
"589","2021-11-28 17:01:28,010334","10.0.0.2","224.0.0.251","MDNS","183","Standard query 0x0000 PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question","","","",""
"590","2021-11-28 17:01:28,734095","fe80::a90a:4775:85a7:1889","ff02::16","ICMPv6","110","Multicast Listener Report Message v2","","","",""
"591","2021-11-28 17:01:28,750690","fe80::a90a:4775:85a7:1889","ff02::16","ICMPv6","110","Multicast Listener Report Message v2","","","",""
"592","2021-11-28 17:01:28,856492","10.0.0.2","224.0.0.251","MDNS","240","Standard query response 0x0000 PTR, cache flush luisalba-VirtualBox.local A, cache flush 10.0.0.2 PTR, cache flush luisalba-VirtualBox.local AAAA, cache flush fe80::a90a:4775:85a7:1889","","","",""
"593","2021-11-28 17:01:28,857434","fe80::a90a:4775:85a7:1889","ff02::fb","MDNS","213","Standard query response 0x0000 PTR, cache flush luisalba-VirtualBox.local AAAA, cache flush fe80::a90a:4775:85a7:1889","","","",""
"594","2021-11-28 17:01:28,924173","PcsCompu_63:b6:65","Broadcast","ARP","60","ARP Announcement for 10.0.0.2","","","",""
"595","2021-11-28 17:01:29,213434","fe80::a90a:4775:85a7:1889","ff02::16","ICMPv6","110","Multicast Listener Report Message v2","","","",""
"596","2021-11-28 17:01:29,476373","fe80::a90a:4775:85a7:1889","ff02::2","ICMPv6","62","Router Solicitation","","","",""
"597","2021-11-28 17:01:29,597488","fe80::a90a:4775:85a7:1889","ff02::16","ICMPv6","110","Multicast Listener Report Message v2","","","",""
"598","2021-11-28 17:01:29,996345","fe80::a90a:4775:85a7:1889","ff02::fb","MDNS","203","Standard query 0x0000 PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question","","","",""
"599","2021-11-28 17:01:30,011308","10.0.0.2","224.0.0.251","MDNS","183","Standard query 0x0000 PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question","","","",""
"600","2021-11-28 17:01:30,679412","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"601","2021-11-28 17:01:30,784821","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"602","2021-11-28 17:01:30,924415","PcsCompu_63:b6:65","Broadcast","ARP","60","ARP Announcement for 10.0.0.2","","","",""
"603","2021-11-28 17:01:30,953696","10.0.0.2","224.0.0.251","MDNS","240","Standard query response 0x0000 PTR, cache flush luisalba-VirtualBox.local A, cache flush 10.0.0.2 PTR, cache flush luisalba-VirtualBox.local AAAA, cache flush fe80::a90a:4775:85a7:1889","","","",""
"604","2021-11-28 17:01:30,953696","fe80::a90a:4775:85a7:1889","ff02::fb","MDNS","213","Standard query response 0x0000 PTR, cache flush luisalba-VirtualBox.local AAAA, cache flush fe80::a90a:4775:85a7:1889","","","",""
"605","2021-11-28 17:01:33,475741","fe80::a90a:4775:85a7:1889","ff02::2","ICMPv6","62","Router Solicitation","","","",""
"606","2021-11-28 17:01:33,997946","fe80::a90a:4775:85a7:1889","ff02::fb","MDNS","203","Standard query 0x0000 PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question","","","",""
"607","2021-11-28 17:01:34,011814","10.0.0.2","224.0.0.251","MDNS","183","Standard query 0x0000 PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question","","","",""
"608","2021-11-28 17:01:37,478325","fe80::a90a:4775:85a7:1889","ff02::2","ICMPv6","62","Router Solicitation","","","",""
"609","2021-11-28 17:01:39,753337","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"610","2021-11-28 17:01:39,939442","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"611","2021-11-28 17:01:41,638438","PcsCompu_63:b6:65","Broadcast","ARP","60","Who has 10.0.0.1? Tell 10.0.0.2","","","",""
"612","2021-11-28 17:01:41,649433","c2:04:04:48:00:00","PcsCompu_63:b6:65","ARP","60","10.0.0.1 is at c2:04:04:48:00:00","","","",""
"613","2021-11-28 17:01:41,650148","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) request  id=0x0001, seq=1/256, ttl=64 (reply in 614)","","","",""
"614","2021-11-28 17:01:41,665503","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) reply    id=0x0001, seq=1/256, ttl=255 (request in 613)","","","",""
"615","2021-11-28 17:01:42,003305","fe80::a90a:4775:85a7:1889","ff02::fb","MDNS","203","Standard query 0x0000 PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question","","","",""
"616","2021-11-28 17:01:42,013065","10.0.0.2","224.0.0.251","MDNS","183","Standard query 0x0000 PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question","","","",""
"617","2021-11-28 17:01:42,640801","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) request  id=0x0001, seq=2/512, ttl=64 (reply in 618)","","","",""
"618","2021-11-28 17:01:42,647634","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) reply    id=0x0001, seq=2/512, ttl=255 (request in 617)","","","",""
"619","2021-11-28 17:01:43,642521","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) request  id=0x0001, seq=3/768, ttl=64 (reply in 620)","","","",""
"620","2021-11-28 17:01:43,661008","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) reply    id=0x0001, seq=3/768, ttl=255 (request in 619)","","","",""
"621","2021-11-28 17:01:44,644854","10.0.0.2","10.0.0.1","ICMP","98","Echo (ping) request  id=0x0001, seq=4/1024, ttl=64 (reply in 622)","","","",""
"622","2021-11-28 17:01:44,649734","10.0.0.1","10.0.0.2","ICMP","98","Echo (ping) reply    id=0x0001, seq=4/1024, ttl=255 (request in 621)","","","",""
"623","2021-11-28 17:01:54,596943","PcsCompu_63:b6:65","Broadcast","ARP","60","Who has 10.0.0.3? Tell 10.0.0.2","","","",""
"624","2021-11-28 17:01:54,602820","c2:03:04:38:00:00","PcsCompu_63:b6:65","ARP","60","10.0.0.3 is at c2:03:04:38:00:00","","","",""
"625","2021-11-28 17:01:54,603750","10.0.0.2","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0003, seq=1/256, ttl=64 (reply in 626)","","","",""
"626","2021-11-28 17:01:54,614486","10.0.0.3","10.0.0.2","ICMP","98","Echo (ping) reply    id=0x0003, seq=1/256, ttl=255 (request in 625)","","","",""
"627","2021-11-28 17:01:55,599014","10.0.0.2","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0003, seq=2/512, ttl=64 (reply in 628)","","","",""
"628","2021-11-28 17:01:55,603864","10.0.0.3","10.0.0.2","ICMP","98","Echo (ping) reply    id=0x0003, seq=2/512, ttl=255 (request in 627)","","","",""
"629","2021-11-28 17:01:56,601861","10.0.0.2","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0003, seq=3/768, ttl=64 (reply in 630)","","","",""
"630","2021-11-28 17:01:56,619417","10.0.0.3","10.0.0.2","ICMP","98","Echo (ping) reply    id=0x0003, seq=3/768, ttl=255 (request in 629)","","","",""
"631","2021-11-28 17:01:57,602804","10.0.0.2","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0003, seq=4/1024, ttl=64 (reply in 632)","","","",""
"632","2021-11-28 17:01:57,613546","10.0.0.3","10.0.0.2","ICMP","98","Echo (ping) reply    id=0x0003, seq=4/1024, ttl=255 (request in 631)","","","",""
"633","2021-11-28 17:01:58,011360","fe80::a90a:4775:85a7:1889","ff02::fb","MDNS","203","Standard query 0x0000 PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question","","","",""
"634","2021-11-28 17:01:58,014287","10.0.0.2","224.0.0.251","MDNS","183","Standard query 0x0000 PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question","","","",""
"635","2021-11-28 17:02:00,404357","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"636","2021-11-28 17:02:00,598157","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"637","2021-11-28 17:02:10,224501","PcsCompu_63:b6:65","Broadcast","ARP","60","Who has 10.0.0.3? Tell 10.0.0.2","","","",""
"638","2021-11-28 17:02:10,236258","c2:03:04:38:00:00","PcsCompu_63:b6:65","ARP","60","10.0.0.3 is at c2:03:04:38:00:00","","","",""
"639","2021-11-28 17:02:20,953817","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"640","2021-11-28 17:02:21,097605","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"641","2021-11-28 17:02:30,017556","fe80::a90a:4775:85a7:1889","ff02::fb","MDNS","203","Standard query 0x0000 PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question","","","",""
"642","2021-11-28 17:02:30,017556","10.0.0.2","224.0.0.251","MDNS","183","Standard query 0x0000 PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question","","","",""
"643","2021-11-28 17:02:40,698282","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"644","2021-11-28 17:02:41,589687","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"645","2021-11-28 17:03:00,872873","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"646","2021-11-28 17:03:00,895320","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"647","2021-11-28 17:03:21,462015","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"648","2021-11-28 17:03:21,492815","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"649","2021-11-28 17:03:32,789416","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"650","2021-11-28 17:03:32,879208","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"651","2021-11-28 17:03:34,019007","fe80::a90a:4775:85a7:1889","ff02::fb","MDNS","203","Standard query 0x0000 PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question","","","",""
"652","2021-11-28 17:03:34,019007","10.0.0.2","224.0.0.251","MDNS","183","Standard query 0x0000 PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question","","","",""
"653","2021-11-28 17:03:41,927317","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"654","2021-11-28 17:03:42,036747","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"655","2021-11-28 17:04:03,174766","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"656","2021-11-28 17:04:03,202357","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"657","2021-11-28 17:04:23,687196","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"658","2021-11-28 17:04:23,754814","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"659","2021-11-28 17:04:43,301212","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"660","2021-11-28 17:04:44,494717","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"661","2021-11-28 17:05:03,803212","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"662","2021-11-28 17:05:03,922378","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"663","2021-11-28 17:05:24,326631","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"664","2021-11-28 17:05:24,347257","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"665","2021-11-28 17:05:35,611073","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"666","2021-11-28 17:05:35,622781","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"667","2021-11-28 17:05:42,025959","fe80::a90a:4775:85a7:1889","ff02::fb","MDNS","203","Standard query 0x0000 PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question","","","",""
"668","2021-11-28 17:05:42,026672","10.0.0.2","224.0.0.251","MDNS","183","Standard query 0x0000 PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question","","","",""
"669","2021-11-28 17:05:44,744110","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"670","2021-11-28 17:05:44,862204","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"671","2021-11-28 17:06:05,362303","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"672","2021-11-28 17:06:05,486104","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"673","2021-11-28 17:06:26,021009","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"674","2021-11-28 17:06:26,086662","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"675","2021-11-28 17:06:46,738885","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"676","2021-11-28 17:06:46,827813","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"677","2021-11-28 17:07:06,187855","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"678","2021-11-28 17:07:06,422852","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"679","2021-11-28 17:07:27,024224","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"680","2021-11-28 17:07:27,112542","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
"681","2021-11-28 17:07:38,281010","c2:04:04:48:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Gateway  Port ID: FastEthernet0/0  ","","","",""
"682","2021-11-28 17:07:38,322000","c2:03:04:38:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","357","Device ID: Victima  Port ID: FastEthernet0/0  ","","","",""
"683","2021-11-28 17:07:47,393030","c2:04:04:48:00:00","c2:04:04:48:00:00","LOOP","60","Reply","","","",""
"684","2021-11-28 17:07:47,495626","c2:03:04:38:00:00","c2:03:04:38:00:00","LOOP","60","Reply","","","",""
